Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Elvis Andrus","CHW",85,0.09411765,0.09411765,1,0.30136986,0.36904762,0.42465753,0.79370515,0.12328767,0.31818182,11.922532421390393,1.5657771274846568,0.3405552642891206,116.09073081032795,8709
2023,"Paul Goldschmidt","STL",168,0.16071429,0.23214286,0.69230769,0.25547445,0.37125749,0.37956204,0.75081953,0.12408759,0.31958763,20.93526146305176,0.46543923509689417,0.32171061172248416,103.1411453140097,9218
2023,"Starling Marte","NYM",83,0.10843373,0.24096386,0.45,0.22535211,0.32098765,0.30985915,0.6308468,0.08450704,0.3,7.656704164051832,-2.456362769997297,0.28273974657058715,79.23654634718335,9241
2023,"Yan Gomes","CHC",122,0.04918033,0.18032787,0.27272727,0.28037383,0.31147541,0.37383178,0.68530719,0.09345795,0.31868132,11.932975143115817,-2.9320148081371196,0.28943672554552063,80.13260976722096,9627
2023,"Christian Vazquez","MIN",85,0.11764706,0.28235294,0.41666667,0.26027397,0.3452381,0.35616438,0.70140248,0.09589041,0.36734694,9.653240462564797,-0.7035148313409365,0.3084088046866727,96.10347503176871,9774
2023,"Nolan Arenado","STL",174,0.08045977,0.17241379,0.46666667,0.25827815,0.31034483,0.49668874,0.80703357,0.23841059,0.25,22.01162220120298,0.8107348936782971,0.3239850609965578,104.66590737637924,9777
2023,"Andrew McCutchen","PIT",116,0.20689655,0.1637931,1.26315789,0.27586207,0.42241379,0.49425287,0.91666666,0.2183908,0.28358209,21.13099533215546,6.99707046047234,0.3910053481226382,145.8641753374161,9847
2023,"DJ LeMahieu","NYY",117,0.13675214,0.17094017,0.8,0.2244898,0.33333333,0.29591837,0.6292517,0.07142857,0.275,10.707121534528788,-3.548647517082636,0.2818540262139362,78.46715912676586,9874
2023,"Christian Bethancourt","TBR",73,0.04109589,0.24657534,0.16666667,0.24242424,0.26388889,0.40909091,0.6729798,0.16666667,0.27083333,6.682246799702582,-2.21237833506352,0.2818826453553306,81.00172615192199,10028
2023,"Mike Trout","LAA",87,0.13793103,0.29885057,0.46153846,0.21428571,0.34482759,0.37142857,0.71625616,0.15714286,0.27906977,10.060165504456355,-0.5402781493059855,0.31089713433209587,94.61592093303943,10155
2023,"Randal Grichuk","2 Tms",115,0.06086957,0.19130435,0.31818182,0.22330097,0.28695652,0.2815534,0.56850992,0.05825243,0.27710843,7.513244832148181,-6.498835859606638,0.24887952340387665,42.882082224299026,10243
2023,"Brandon Belt","TOR",92,0.14130435,0.44565217,0.31707317,0.20779221,0.31521739,0.38961039,0.70482778,0.18181818,0.35294118,10.125021761382675,-1.0846427920211794,0.304178869331276,93.27472695113987,10264
2023,"Marcell Ozuna","ATL",148,0.08108108,0.2027027,0.4,0.2406015,0.30405405,0.47368421,0.77773826,0.23308271,0.24742268,19.13865059047201,1.1057119610831991,0.32737053900348895,103.18679204243226,10324
2023,"Enrique Hernandez","2 Tms",140,0.07857143,0.14285714,0.55,0.2601626,0.30714286,0.3495935,0.65673636,0.0894309,0.28703704,12.86878744870286,-4.189397741259526,0.28209922811110244,72.58860240859218,10472
2023,"Jurickson Profar","2 Tms",117,0.14529915,0.15384615,0.94444444,0.17021277,0.29059829,0.28723404,0.57783233,0.11702127,0.17721519,8.838040453908866,-5.417728597702557,0.2626185040188651,48.82548788834288,10815
2023,"Adam Duvall","BOS",104,0.08653846,0.25961538,0.33333333,0.22988506,0.30769231,0.51724138,0.82493369,0.28735632,0.22413793,14.26457291164315,1.5927781990996632,0.3368156592822769,108.3152507891771,10950
2023,"Kevin Kiermaier","TOR",107,0.10280374,0.19626168,0.52380952,0.22222222,0.30188679,0.36666667,0.66855346,0.14444445,0.25352113,10.50857175615995,-2.5287554961684453,0.28991797847567863,83.39042009236353,11038
2023,"Whit Merrifield","TOR",153,0.07843137,0.18300654,0.42857143,0.2962963,0.33986928,0.46666667,0.80653595,0.17037037,0.33027523,20.86871419432612,2.226554665295794,0.335897498572899,115.25909438923038,11281
2023,"Yasmani Grandal","CHW",112,0.125,0.26785714,0.46666667,0.17021277,0.28571429,0.19148936,0.47720365,0.02127659,0.24242424,5.268706243253171,-8.37784190871674,0.22830559004534473,38.28982508446433,11368
2023,"Gary Sanchez","2 Tms",78,0.08974359,0.26923077,0.33333333,0.23188406,0.29487179,0.52173913,0.81661092,0.28985507,0.22727273,10.841494908946348,1.337648874538732,0.33902417849271727,118.00037541565892,11442
