Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2023,"Bryce Harper","PHI",171,0.11695906,0.22807018,0.51282051,0.2885906,0.37426901,0.51006711,0.88433612,0.22147651,0.33980583,29.156863431397085,8.321508663657312,0.3769706515704884,137.3224204925108,11579
2023,"Willson Contreras","STL",122,0.10655738,0.24590164,0.43333333,0.2962963,0.36885246,0.53703704,0.9058895,0.24074074,0.36486486,21.53203015627629,6.667040205023352,0.38417606471014804,145.01719592987118,11609
2023,"Brandon Drury","LAA",131,0.06870229,0.24427481,0.28125,0.26446281,0.32061069,0.47933884,0.79994953,0.21487603,0.30487805,18.60302049859297,2.641432927985309,0.34265364854390384,116.62654666554053,11615
2023,"Elias Diaz","COL",143,0.07692308,0.18181818,0.42307692,0.18461538,0.25174825,0.33076923,0.58251748,0.14615385,0.1980198,9.960164598841455,-7.463553130905838,0.2555296120943723,41.487536867406675,11680
2023,"Nick Castellanos","PHI",187,0.05882353,0.24064171,0.24444444,0.32369942,0.36898396,0.56069364,0.9296776,0.23699422,0.39669421,34.44043774857284,11.655576101980225,0.39342523641127314,148.3533663145441,11737
2023,"J.T. Realmuto","PHI",151,0.05960265,0.28476821,0.20930233,0.25547445,0.32,0.51824818,0.83824818,0.26277373,0.31395349,22.12333252675602,3.7248613575823057,0.34807732072817227,117.95269647798054,11739
2023,"Jon Berti","MIA",127,0.05511811,0.22834646,0.24137931,0.325,0.36220472,0.44166667,0.80387139,0.11666667,0.41573034,18.75776928242145,3.2835584315269966,0.34950638568307474,118.98831873976926,12037
2023,"Max Kepler","MIN",97,0.08247423,0.22680412,0.36363636,0.25,0.31958763,0.43181818,0.75140581,0.18181818,0.29032258,12.418421297233639,0.5995358441882709,0.3258169582209636,108.16916806034185,12144
2023,"Nick Ahmed","ARI",122,0.04918033,0.2295082,0.21428571,0.15517241,0.19672131,0.20689655,0.40361786,0.05172414,0.1954023,1.0992694860536347,-13.765720465199303,0.18251181332791439,7.260868743099548,12147
2023,"Xander Bogaerts","SDP",173,0.06936416,0.16184971,0.42857143,0.29113924,0.33526012,0.46202532,0.79728544,0.17088608,0.3255814,24.183073559933618,3.1040304323372374,0.33997906150156365,118.26943087170945,12161
2023,"Kevin Pillar","ATL",111,0.01801802,0.25225225,0.07142857,0.25,0.26126126,0.47222222,0.73348348,0.22222222,0.28,12.509534087331604,-1.015169884710003,0.3073624082513758,89.77359393003348,12434
2023,"Marcus Semien","TEX",210,0.0952381,0.15714286,0.60606061,0.28342246,0.36190476,0.43850267,0.80040743,0.15508021,0.33112583,30.72067738700747,5.13339960206389,0.3478085709530771,119.70182001775227,12533
2023,"Eugenio Suarez","SEA",158,0.13924051,0.33544304,0.41509434,0.2519084,0.36075949,0.38167939,0.74243888,0.12977099,0.38461538,20.777141853396433,1.5257614247245925,0.3300023244906075,114.05873129800042,12552
2023,"George Springer","TOR",144,0.11805556,0.16666667,0.70833333,0.24193548,0.33098592,0.37903226,0.71001818,0.13709678,0.26804124,17.031713564552813,-0.5138483451227833,0.31407800190885304,100.13587363708312,12856
2023,"James McCann","BAL",114,0.02631579,0.22807018,0.11538462,0.2,0.21929825,0.37272727,0.59202552,0.17272727,0.22222222,7.432122754793961,-6.458113757032554,0.25016241742853534,56.73928397244302,12859
2023,"Francisco Lindor","NYM",204,0.07352941,0.17156863,0.42857143,0.28108108,0.34313725,0.57297297,0.91611022,0.29189189,0.26666667,35.95232035770418,11.096107652330415,0.3838687958975731,147.032183548232,12916
2023,"Brandon Nimmo","NYM",235,0.05531915,0.20425532,0.27083333,0.28638498,0.34188034,0.40375587,0.74563621,0.11737089,0.35365854,30.17339821329393,1.5400159301427827,0.3262654573489458,108.41563303380117,12927
2023,"Javier Baez","DET",139,0.08633094,0.1942446,0.44444444,0.232,0.30215827,0.352,0.65415827,0.12,0.27083333,13.541654570882276,-3.3946864391518083,0.28896797475197333,81.04529456841637,12979
2023,"Teoscar Hernandez","SEA",150,0.03333333,0.31333333,0.10638298,0.28671329,0.30666667,0.51048951,0.81715618,0.22377622,0.37362637,20.782407888718314,2.505780899472902,0.3384893923192411,119.94116764779807,13066
2023,"Josh Bell","2 Tms",186,0.12903226,0.22043011,0.58536585,0.2654321,0.36021505,0.49382716,0.85404221,0.22839506,0.30973451,29.910439520357016,7.247422053692702,0.36553333643320446,133.47181917706178,13145
2023,"Jorge Polanco","MIN",91,0.03296703,0.1978022,0.16666667,0.31034483,0.34065934,0.48275862,0.82341796,0.17241379,0.35384615,13.778812426206931,2.6909920527313793,0.35398147525368157,127.69015953973108,13152
2023,"Orlando Arcia","ATL",112,0.14285714,0.21428571,0.66666667,0.30208333,0.40178571,0.60416667,1.00595238,0.30208334,0.328125,23.487065292212527,9.840517140242616,0.42416883047137943,168.07914388111686,13185
2023,"Max Muncy","LAD",171,0.0994152,0.23391813,0.425,0.15540541,0.26315789,0.37837838,0.64153627,0.22297297,0.12244898,15.565102637764264,-5.270252129975508,0.2812641782370227,76.0682440797722,13301
2023,"Ildemaro Vargas","WSN",108,0.03703704,0.08333333,0.44444444,0.29126214,0.32407407,0.47572816,0.79980223,0.18446602,0.2967033,15.270536750096456,2.1113653178397582,0.34191441535949707,113.96283299051353,13324
